date,year,quarter,duration,ue
2007q1,2007,1,15,.24328198
2007q2,2007,2,15,.096236967
2007q3,2007,3,15,0
2007q4,2007,4,15,.14810249
2008q1,2008,1,15,.23453265
2008q2,2008,2,15,.11254709
2008q3,2008,3,15,.31899703
2008q4,2008,4,15,.20669661
2009q1,2009,1,15,.050825123
2009q2,2009,2,15,.074146628
2009q3,2009,3,15,.044924602
2009q4,2009,4,15,.13511452
2010q1,2010,1,15,.057644717
2010q2,2010,2,15,.087279439
2010q3,2010,3,15,.099441722
2010q4,2010,4,15,.10751331
2011q1,2011,1,15,.018814666
2011q2,2011,2,15,.10134088
2011q3,2011,3,15,.12720302
2011q4,2011,4,15,.089753084
2012q1,2012,1,15,.12027442
2012q2,2012,2,15,.082084246
2012q3,2012,3,15,.16641283
2012q4,2012,4,15,.12820828
2013q1,2013,1,15,.13724744
2013q2,2013,2,15,.084524117
2013q3,2013,3,15,.12184172
2013q4,2013,4,15,.093100213
2014q1,2014,1,15,.06425941
2014q2,2014,2,15,.056395475
2014q3,2014,3,15,.16677953
2014q4,2014,4,15,.20832691
2015q1,2015,1,15,0
2015q2,2015,2,15,.15964472
2015q3,2015,3,15,.23908709
2015q4,2015,4,15,.24203563
2016q1,2016,1,15,0
2016q2,2016,2,15,.1815908
2016q3,2016,3,15,.19319557
2016q4,2016,4,15,.092956252
2017q1,2017,1,15,.16218744
2017q2,2017,2,15,.16334113
2017q3,2017,3,15,.12622502
2017q4,2017,4,15,.093900256
2018q1,2018,1,15,.26752052
2018q2,2018,2,15,.13651697
2018q3,2018,3,15,.20296337
2018q4,2018,4,15,.060271293
1995q4,1995,4,16,0
1996q1,1996,1,16,0
1996q2,1996,2,16,.29467958
1996q3,1996,3,16,0
1996q4,1996,4,16,0
1997q1,1997,1,16,0
1997q2,1997,2,16,0
1997q3,1997,3,16,.15131333
1997q4,1997,4,16,0
1998q1,1998,1,16,0
1998q2,1998,2,16,0
1999q1,1999,1,16,0
1999q2,1999,2,16,.26023939
1999q3,1999,3,16,0
1999q4,1999,4,16,0
2000q2,2000,2,16,.81726229
2000q3,2000,3,16,0
2000q4,2000,4,16,0
2001q1,2001,1,16,0
2001q2,2001,2,16,0
2001q4,2001,4,16,0
2002q1,2002,1,16,0
2002q2,2002,2,16,.2453341
2002q3,2002,3,16,0
2002q4,2002,4,16,.26163781
2003q1,2003,1,16,.12633671
2003q2,2003,2,16,0
2003q3,2003,3,16,.072328672
2003q4,2003,4,16,0
2004q1,2004,1,16,0
2004q2,2004,2,16,.27242076
2004q3,2004,3,16,.31429273
2004q4,2004,4,16,0
2005q1,2005,1,16,0
2005q2,2005,2,16,.26399761
2005q3,2005,3,16,.51324928
2005q4,2005,4,16,.096322127
2006q1,2006,1,16,0
2006q2,2006,2,16,.13975504
2006q3,2006,3,16,.85430676
2006q4,2006,4,16,.28060207
2007q1,2007,1,16,.41992173
2007q3,2007,3,16,.031308658
2007q4,2007,4,16,0
2008q1,2008,1,16,.33520594
2008q2,2008,2,16,.061325505
2008q3,2008,3,16,0
2008q4,2008,4,16,.4559814
2009q1,2009,1,16,0
2009q2,2009,2,16,.060095645
2009q3,2009,3,16,.0039416221
2009q4,2009,4,16,.048599202
2010q1,2010,1,16,.1354225
2010q2,2010,2,16,.039092038
2010q3,2010,3,16,.041176237
2010q4,2010,4,16,.10783232
2011q1,2011,1,16,.082050614
2011q2,2011,2,16,.0078509646
2011q3,2011,3,16,.042794932
2011q4,2011,4,16,.19720019
2012q1,2012,1,16,.17206888
2012q2,2012,2,16,.058940612
2012q3,2012,3,16,.15040141
2012q4,2012,4,16,.061191332
2013q1,2013,1,16,.04415125
2013q2,2013,2,16,.023907147
2013q3,2013,3,16,.13883656
2013q4,2013,4,16,0
2014q1,2014,1,16,.24107322
2014q2,2014,2,16,0
2014q3,2014,3,16,.23139992
2014q4,2014,4,16,.011087585
2015q1,2015,1,16,0
2015q2,2015,2,16,.063301258
2015q3,2015,3,16,0
2015q4,2015,4,16,0
2016q1,2016,1,16,0
2016q2,2016,2,16,0
2016q3,2016,3,16,0
2016q4,2016,4,16,0
2017q1,2017,1,16,0
2017q2,2017,2,16,0
2017q4,2017,4,16,0
2018q1,2018,1,16,0
2018q2,2018,2,16,0
2018q3,2018,3,16,0
2018q4,2018,4,16,.42090309
1995q4,1995,4,17,.13227434
1996q1,1996,1,17,.15297645
1996q2,1996,2,17,0
1996q3,1996,3,17,0
1996q4,1996,4,17,0
1997q1,1997,1,17,.1623181
1997q2,1997,2,17,.81866783
1997q3,1997,3,17,0
1997q4,1997,4,17,.088489316
1998q1,1998,1,17,.72133827
1998q2,1998,2,17,0
1998q3,1998,3,17,.22522575
1999q2,1999,2,17,0
1999q3,1999,3,17,0
2000q1,2000,1,17,0
2000q2,2000,2,17,0
2000q3,2000,3,17,0
2000q4,2000,4,17,0
2001q1,2001,1,17,0
2001q2,2001,2,17,0
2001q3,2001,3,17,0
2001q4,2001,4,17,0
2002q1,2002,1,17,0
2002q2,2002,2,17,0
2002q3,2002,3,17,0
2002q4,2002,4,17,.028677434
2003q1,2003,1,17,.21978766
2003q2,2003,2,17,.26422957
2003q3,2003,3,17,0
2003q4,2003,4,17,.34523872
2004q1,2004,1,17,0
2004q2,2004,2,17,.089915939
2004q3,2004,3,17,0
2004q4,2004,4,17,0
2005q1,2005,1,17,0
2005q2,2005,2,17,0
2005q4,2005,4,17,0
2006q1,2006,1,17,0
2006q2,2006,2,17,.19973251
2006q3,2006,3,17,0
2006q4,2006,4,17,0
2007q1,2007,1,17,0
2007q2,2007,2,17,.46580538
2007q3,2007,3,17,0
2007q4,2007,4,17,.61849123
2008q1,2008,1,17,0
2008q2,2008,2,17,0
2008q3,2008,3,17,0
2008q4,2008,4,17,0
2009q1,2009,1,17,0
2009q2,2009,2,17,.016914036
2009q3,2009,3,17,.038470477
2009q4,2009,4,17,.023972256
2010q1,2010,1,17,.028759487
2010q2,2010,2,17,.07175605
2010q3,2010,3,17,.27647549
2010q4,2010,4,17,.017551677
2011q1,2011,1,17,.17567942
2011q2,2011,2,17,.063697696
2011q3,2011,3,17,.3178795
2011q4,2011,4,17,.051711515
2012q1,2012,1,17,.22410329
2012q2,2012,2,17,.15204316
2012q3,2012,3,17,.21307988
2012q4,2012,4,17,.057018343
2013q1,2013,1,17,0
2013q2,2013,2,17,.14991505
2013q3,2013,3,17,0
2013q4,2013,4,17,.1216682
2014q1,2014,1,17,0
2014q2,2014,2,17,0
2014q3,2014,3,17,0
2014q4,2014,4,17,.08156801
2015q1,2015,1,17,0
2015q2,2015,2,17,0
2015q3,2015,3,17,0
2015q4,2015,4,17,.24182494
2016q1,2016,1,17,0
2016q2,2016,2,17,0
2016q3,2016,3,17,0
2016q4,2016,4,17,.22959402
2017q1,2017,1,17,0
2017q2,2017,2,17,.072245009
2017q3,2017,3,17,0
2017q4,2017,4,17,.1825023
2018q1,2018,1,17,.19593748
2018q2,2018,2,17,0
2018q3,2018,3,17,.33783862
2018q4,2018,4,17,0
1995q4,1995,4,18,.11165791
1996q1,1996,1,18,.26816913
1996q2,1996,2,18,.090572819
1996q3,1996,3,18,.27437291
1996q4,1996,4,18,.17763381
1997q1,1997,1,18,.12398481
1997q2,1997,2,18,.20520264
1997q3,1997,3,18,.19303153
1997q4,1997,4,18,.084643096
1998q1,1998,1,18,.1642503
1998q2,1998,2,18,.27255088
1998q3,1998,3,18,.065343075
1998q4,1998,4,18,.12878945
1999q1,1999,1,18,.16525643
1999q2,1999,2,18,.15465249
1999q3,1999,3,18,.28077328
1999q4,1999,4,18,.18937238
2000q1,2000,1,18,.067259744
2000q2,2000,2,18,0
2000q3,2000,3,18,0
2000q4,2000,4,18,.093749799
2001q1,2001,1,18,.071912177
2001q2,2001,2,18,.2026446
2001q3,2001,3,18,.023954047
2001q4,2001,4,18,.204155
2002q1,2002,1,18,.3629424
2002q2,2002,2,18,.13984707
2002q3,2002,3,18,.096177831
2002q4,2002,4,18,.16010039
2003q1,2003,1,18,.17474824
2003q2,2003,2,18,.073868737
2003q3,2003,3,18,.15725061
2003q4,2003,4,18,.090243533
2004q1,2004,1,18,.087238103
2004q2,2004,2,18,.041168008
2004q3,2004,3,18,.14458247
2004q4,2004,4,18,.15945624
2005q1,2005,1,18,.085901916
2005q2,2005,2,18,.12498666
2005q3,2005,3,18,.21623522
2005q4,2005,4,18,.14349985
2006q1,2006,1,18,.21268933
2006q2,2006,2,18,.1030727
2006q3,2006,3,18,.083971098
2006q4,2006,4,18,.059252236
2007q1,2007,1,18,.035121888
2007q2,2007,2,18,.15437073
2007q3,2007,3,18,.081280179
2007q4,2007,4,18,.053087607
2008q1,2008,1,18,.041098196
2008q2,2008,2,18,.28657919
2008q3,2008,3,18,.0058701378
2008q4,2008,4,18,.10615781
2009q1,2009,1,18,.086015515
2009q2,2009,2,18,.065406948
2009q3,2009,3,18,.097664192
2009q4,2009,4,18,.1097903
2010q1,2010,1,18,.070376739
2010q2,2010,2,18,.098499529
2010q3,2010,3,18,.1552996
2010q4,2010,4,18,.12869799
2011q1,2011,1,18,.11647721
2011q2,2011,2,18,.10848535
2011q3,2011,3,18,.080569401
2011q4,2011,4,18,.099196203
2012q1,2012,1,18,.085879721
2012q2,2012,2,18,.10951232
2012q3,2012,3,18,.10613621
2012q4,2012,4,18,.097735032
2013q1,2013,1,18,.14082716
2013q2,2013,2,18,.073675074
2013q3,2013,3,18,.054621559
2013q4,2013,4,18,.080016494
2014q1,2014,1,18,.11101989
2014q2,2014,2,18,.10026074
2014q3,2014,3,18,.033999879
2014q4,2014,4,18,.056823593
2015q1,2015,1,18,.12192354
2015q2,2015,2,18,.13956746
2015q3,2015,3,18,.089101866
2015q4,2015,4,18,.22006944
2016q1,2016,1,18,.23313293
2016q2,2016,2,18,.17066263
2016q3,2016,3,18,.10402481
2016q4,2016,4,18,.12357627
2017q1,2017,1,18,.030614147
2017q2,2017,2,18,.080572605
2017q3,2017,3,18,.19360477
2017q4,2017,4,18,.26734433
2018q1,2018,1,18,.02949319
2018q2,2018,2,18,.048593208
2018q3,2018,3,18,.14956249
2018q4,2018,4,18,.012804509
1995q4,1995,4,19,0
1996q1,1996,1,19,0
1996q2,1996,2,19,.10005333
1996q3,1996,3,19,0
1996q4,1996,4,19,0
1997q1,1997,1,19,0
1997q2,1997,2,19,0
1997q3,1997,3,19,.46468201
1997q4,1997,4,19,.51650673
1998q1,1998,1,19,.29582405
1998q2,1998,2,19,.70822185
1998q3,1998,3,19,0
1999q1,1999,1,19,0
1999q2,1999,2,19,0
1999q3,1999,3,19,0
2000q1,2000,1,19,0
2000q2,2000,2,19,0
2000q3,2000,3,19,1.0643797
2000q4,2000,4,19,0
2001q1,2001,1,19,0
2001q2,2001,2,19,0
2001q3,2001,3,19,0
2001q4,2001,4,19,.30566344
2002q1,2002,1,19,0
2002q2,2002,2,19,.44842821
2002q3,2002,3,19,0
2002q4,2002,4,19,0
2003q1,2003,1,19,.064690374
2003q2,2003,2,19,0
2003q3,2003,3,19,.15160996
2003q4,2003,4,19,.22153401
2004q1,2004,1,19,.022429185
2004q2,2004,2,19,.15990569
2004q3,2004,3,19,.12425321
2004q4,2004,4,19,.093243159
2005q1,2005,1,19,.025781974
2005q2,2005,2,19,0
2005q3,2005,3,19,0
2005q4,2005,4,19,.081218638
2006q1,2006,1,19,.35287246
2006q2,2006,2,19,0
2006q3,2006,3,19,0
2006q4,2006,4,19,0
2007q1,2007,1,19,0
2007q2,2007,2,19,.14933023
2007q4,2007,4,19,0
2008q1,2008,1,19,.039498337
2008q2,2008,2,19,0
2008q3,2008,3,19,0
2008q4,2008,4,19,.20377563
2009q1,2009,1,19,.23067689
2009q2,2009,2,19,.032714698
2009q3,2009,3,19,0
2009q4,2009,4,19,0
2010q1,2010,1,19,.01015612
2010q2,2010,2,19,.04267256
2010q3,2010,3,19,.1320402
2010q4,2010,4,19,.29041472
2011q1,2011,1,19,.095633522
2011q2,2011,2,19,.064111456
2011q3,2011,3,19,.045194235
2011q4,2011,4,19,.068715163
2012q1,2012,1,19,.027242944
2012q2,2012,2,19,.01684271
2012q3,2012,3,19,.16052032
2012q4,2012,4,19,.20190538
2013q1,2013,1,19,.3717007
2013q2,2013,2,19,.029922241
2013q3,2013,3,19,.075417913
2013q4,2013,4,19,.11355428
2014q1,2014,1,19,.29582405
2014q2,2014,2,19,.65151453
2014q3,2014,3,19,0
2014q4,2014,4,19,.094685964
2015q1,2015,1,19,.037385408
2015q2,2015,2,19,.14286587
2015q3,2015,3,19,.32637325
2015q4,2015,4,19,0
2016q1,2016,1,19,.076050781
2016q2,2016,2,19,0
2016q3,2016,3,19,.40597281
2016q4,2016,4,19,0
2017q1,2017,1,19,0
2017q2,2017,2,19,.23505399
2017q3,2017,3,19,0
2017q4,2017,4,19,0
2018q1,2018,1,19,0
2018q2,2018,2,19,.10802849
2018q3,2018,3,19,0
2018q4,2018,4,19,.510607
1996q1,1996,1,20,0
1996q2,1996,2,20,.18567042
1996q3,1996,3,20,.13086613
1996q4,1996,4,20,0
1997q1,1997,1,20,.28582025
1997q2,1997,2,20,.059806604
1997q3,1997,3,20,.12888677
1997q4,1997,4,20,0
1998q1,1998,1,20,.20619705
1998q2,1998,2,20,0
1998q3,1998,3,20,0
1998q4,1998,4,20,.27625436
1999q1,1999,1,20,.69624007
1999q2,1999,2,20,0
1999q3,1999,3,20,1.232885
2000q1,2000,1,20,0
2000q3,2000,3,20,0
2000q4,2000,4,20,0
2001q1,2001,1,20,0
2001q4,2001,4,20,.39221448
2002q1,2002,1,20,.2722888
2002q2,2002,2,20,.27850562
2002q3,2002,3,20,0
2002q4,2002,4,20,0
2003q1,2003,1,20,.098221667
2003q2,2003,2,20,.46534926
2003q3,2003,3,20,.2490779
2003q4,2003,4,20,0
2004q1,2004,1,20,0
2004q2,2004,2,20,.27850562
2004q3,2004,3,20,.25024268
2004q4,2004,4,20,0
2005q1,2005,1,20,.57539719
2005q2,2005,2,20,.58206964
2005q3,2005,3,20,0
2005q4,2005,4,20,.34602848
2006q1,2006,1,20,0
2006q2,2006,2,20,0
2006q4,2006,4,20,0
2007q1,2007,1,20,0
2007q2,2007,2,20,.49590325
2007q3,2007,3,20,.52288818
2007q4,2007,4,20,0
2008q1,2008,1,20,0
2008q2,2008,2,20,0
2008q3,2008,3,20,0
2008q4,2008,4,20,.062800862
2009q1,2009,1,20,0
2009q2,2009,2,20,0
2009q3,2009,3,20,.10345054
2009q4,2009,4,20,.34227726
2010q1,2010,1,20,.008980535
2010q2,2010,2,20,.10088962
2010q3,2010,3,20,.2225343
2010q4,2010,4,20,.029502455
2011q1,2011,1,20,.02068592
2011q2,2011,2,20,.11753959
2011q3,2011,3,20,.12583758
2011q4,2011,4,20,.10044623
2012q1,2012,1,20,0
2012q2,2012,2,20,.018046731
2012q3,2012,3,20,.028416565
2012q4,2012,4,20,.073939331
2013q1,2013,1,20,.053216588
2013q2,2013,2,20,.050154071
2013q3,2013,3,20,.084985591
2013q4,2013,4,20,0
2014q1,2014,1,20,.52235359
2014q2,2014,2,20,.12756683
2014q3,2014,3,20,.074684538
2014q4,2014,4,20,0
2015q1,2015,1,20,0
2015q2,2015,2,20,.079293922
2015q3,2015,3,20,0
2015q4,2015,4,20,.21528345
2016q1,2016,1,20,.081239961
2016q2,2016,2,20,0
2016q3,2016,3,20,0
2016q4,2016,4,20,.18416958
2017q1,2017,1,20,0
2017q2,2017,2,20,0
2017q4,2017,4,20,0
2018q1,2018,1,20,0
2018q2,2018,2,20,0
2018q3,2018,3,20,0
2018q4,2018,4,20,0
1995q4,1995,4,21,0
1996q1,1996,1,21,0
1996q2,1996,2,21,0
1996q3,1996,3,21,0
1996q4,1996,4,21,.098324202
1997q1,1997,1,21,0
1997q2,1997,2,21,0
1997q3,1997,3,21,0
1997q4,1997,4,21,0
1998q2,1998,2,21,0
1998q3,1998,3,21,0
1998q4,1998,4,21,0
1999q1,1999,1,21,.8755703
1999q2,1999,2,21,0
1999q4,1999,4,21,0
2000q1,2000,1,21,0
2000q4,2000,4,21,.75181592
2001q3,2001,3,21,0
2001q4,2001,4,21,.20477232
2002q1,2002,1,21,0
2002q2,2002,2,21,0
2002q3,2002,3,21,0
2003q1,2003,1,21,0
2003q2,2003,2,21,.22226666
2003q3,2003,3,21,.099387079
2003q4,2003,4,21,.060265053
2004q1,2004,1,21,.11280504
2004q2,2004,2,21,0
2004q3,2004,3,21,0
2004q4,2004,4,21,0
2005q1,2005,1,21,0
2005q2,2005,2,21,0
2005q3,2005,3,21,.29996291
2005q4,2005,4,21,.082164161
2006q2,2006,2,21,.49447358
2006q4,2006,4,21,0
2007q1,2007,1,21,0
2007q2,2007,2,21,0
2007q3,2007,3,21,0
2007q4,2007,4,21,0
2008q2,2008,2,21,0
2008q3,2008,3,21,0
2008q4,2008,4,21,.20477232
2009q1,2009,1,21,0
2009q2,2009,2,21,0
2009q3,2009,3,21,.10344587
2009q4,2009,4,21,.21824874
2010q1,2010,1,21,.36954775
2010q2,2010,2,21,.06756831
2010q3,2010,3,21,.010413774
2010q4,2010,4,21,.022323092
2011q1,2011,1,21,0
2011q2,2011,2,21,.44143599
2011q3,2011,3,21,.86276877
2011q4,2011,4,21,.1366919
2012q1,2012,1,21,.39759621
2012q2,2012,2,21,.29111156
2012q3,2012,3,21,0
2012q4,2012,4,21,.26328656
2013q1,2013,1,21,.16815221
2013q2,2013,2,21,.27579036
2013q3,2013,3,21,.19997527
2013q4,2013,4,21,.085846804
2014q1,2014,1,21,0
2014q2,2014,2,21,.096398957
2014q3,2014,3,21,0
2014q4,2014,4,21,0
2015q1,2015,1,21,0
2015q2,2015,2,21,0
2015q3,2015,3,21,0
2015q4,2015,4,21,.40954465
2016q2,2016,2,21,0
2016q3,2016,3,21,0
2017q1,2017,1,21,0
2017q3,2017,3,21,0
2017q4,2017,4,21,0
2018q1,2018,1,21,0
2018q2,2018,2,21,0
2018q3,2018,3,21,0
2018q4,2018,4,21,.55661929
1995q4,1995,4,22,0
1996q1,1996,1,22,0
1996q2,1996,2,22,.1219066
1996q3,1996,3,22,.27471736
1997q2,1997,2,22,0
1997q3,1997,3,22,1.1370714
1997q4,1997,4,22,0
1998q2,1998,2,22,0
1999q3,1999,3,22,0
1999q4,1999,4,22,0
2000q1,2000,1,22,0
2000q3,2000,3,22,1.1370714
2000q4,2000,4,22,2.0125735
2002q4,2002,4,22,0
2003q1,2003,1,22,0
2003q2,2003,2,22,0
2003q3,2003,3,22,.14698878
2004q1,2004,1,22,0
2004q2,2004,2,22,0
2004q3,2004,3,22,0
2004q4,2004,4,22,0
2005q1,2005,1,22,0
2005q2,2005,2,22,.51128584
2005q3,2005,3,22,0
2005q4,2005,4,22,0
2006q2,2006,2,22,0
2006q3,2006,3,22,0
2007q1,2007,1,22,0
2007q2,2007,2,22,.71168905
2007q3,2007,3,22,.29397756
2007q4,2007,4,22,0
2008q1,2008,1,22,0
2008q2,2008,2,22,0
2008q4,2008,4,22,0
2009q1,2009,1,22,0
2009q2,2009,2,22,0
2009q3,2009,3,22,0
2009q4,2009,4,22,0
2010q1,2010,1,22,0
2010q2,2010,2,22,.095973529
2010q3,2010,3,22,.006919561
2010q4,2010,4,22,.40942368
2011q1,2011,1,22,.32156885
2011q2,2011,2,22,.072247058
2011q3,2011,3,22,.05697393
2011q4,2011,4,22,0
2012q1,2012,1,22,0
2012q2,2012,2,22,.042451236
2012q3,2012,3,22,.11814389
2012q4,2012,4,22,0
2013q1,2013,1,22,0
2013q2,2013,2,22,0
2013q3,2013,3,22,.052332431
2013q4,2013,4,22,0
2014q1,2014,1,22,0
2014q2,2014,2,22,0
2014q3,2014,3,22,0
2015q1,2015,1,22,.14510383
2015q2,2015,2,22,0
2015q3,2015,3,22,0
2016q4,2016,4,22,1.0719497
2017q1,2017,1,22,0
2017q4,2017,4,22,0
2018q1,2018,1,22,0
2018q2,2018,2,22,.37382585
1996q3,1996,3,23,0
1996q4,1996,4,23,0
1997q2,1997,2,23,0
1997q3,1997,3,23,0
1998q2,1998,2,23,0
2000q1,2000,1,23,1.5936313
2001q4,2001,4,23,0
2002q3,2002,3,23,0
2002q4,2002,4,23,0
2003q2,2003,2,23,.13545282
2003q3,2003,3,23,0
2003q4,2003,4,23,0
2004q1,2004,1,23,0
2004q2,2004,2,23,0
2004q3,2004,3,23,0
2004q4,2004,4,23,0
2005q1,2005,1,23,0
2005q2,2005,2,23,0
2005q4,2005,4,23,0
2006q1,2006,1,23,0
2006q2,2006,2,23,0
2006q4,2006,4,23,.69074202
2007q1,2007,1,23,0
2007q3,2007,3,23,0
2007q4,2007,4,23,0
2008q3,2008,3,23,1.9464762
2008q4,2008,4,23,0
2009q1,2009,1,23,.68703383
2009q2,2009,2,23,0
2009q3,2009,3,23,0
2009q4,2009,4,23,.0063754264
2010q1,2010,1,23,0
2010q2,2010,2,23,0
2010q3,2010,3,23,.083046123
2010q4,2010,4,23,.088078238
2011q1,2011,1,23,0
2011q2,2011,2,23,0
2011q3,2011,3,23,0
2011q4,2011,4,23,.026103223
2012q1,2012,1,23,0
2012q2,2012,2,23,0
2012q3,2012,3,23,0
2012q4,2012,4,23,0
2013q1,2013,1,23,0
2013q2,2013,2,23,.092862763
2013q3,2013,3,23,0
2013q4,2013,4,23,0
2014q1,2014,1,23,0
2014q2,2014,2,23,0
2014q3,2014,3,23,0
2015q1,2015,1,23,0
2015q2,2015,2,23,0
2015q4,2015,4,23,0
2016q3,2016,3,23,0
2016q4,2016,4,23,0
2018q2,2018,2,23,0
2018q3,2018,3,23,0
2018q4,2018,4,23,0
1995q4,1995,4,24,.1639888
1996q1,1996,1,24,.083662033
1996q2,1996,2,24,.094865926
1996q3,1996,3,24,.072853766
1996q4,1996,4,24,.12987798
1997q1,1997,1,24,.1529942
1997q2,1997,2,24,.13864693
1997q3,1997,3,24,.10435455
1997q4,1997,4,24,.11197195
1998q1,1998,1,24,.079990126
1998q2,1998,2,24,.20745428
1998q3,1998,3,24,.11935657
1998q4,1998,4,24,.076992139
1999q1,1999,1,24,.09657497
1999q2,1999,2,24,.068446323
1999q3,1999,3,24,.16741963
1999q4,1999,4,24,.15724741
2000q1,2000,1,24,.16182685
2000q2,2000,2,24,.19734563
2000q3,2000,3,24,.21625586
2000q4,2000,4,24,.17500217
2001q1,2001,1,24,.16416121
2001q2,2001,2,24,.088273376
2001q3,2001,3,24,.11889354
2001q4,2001,4,24,.17834723
2002q1,2002,1,24,.17182475
2002q2,2002,2,24,.10307457
2002q3,2002,3,24,.15821116
2002q4,2002,4,24,.13295062
2003q1,2003,1,24,.084675394
2003q2,2003,2,24,.10028506
2003q3,2003,3,24,.12127173
2003q4,2003,4,24,.12641026
2004q1,2004,1,24,.15443639
2004q2,2004,2,24,.17782916
2004q3,2004,3,24,.10870208
2004q4,2004,4,24,.11463749
2005q1,2005,1,24,.14723793
2005q2,2005,2,24,.10487788
2005q3,2005,3,24,.14060888
2005q4,2005,4,24,.12686308
2006q1,2006,1,24,.10396704
2006q2,2006,2,24,.12531403
2006q3,2006,3,24,.14051133
2006q4,2006,4,24,.13391614
2007q1,2007,1,24,.082065344
2007q2,2007,2,24,.10795891
2007q3,2007,3,24,.13189647
2007q4,2007,4,24,.11574814
2008q1,2008,1,24,.12954611
2008q2,2008,2,24,.13817476
2008q3,2008,3,24,.15039469
2008q4,2008,4,24,.093957141
2009q1,2009,1,24,.12452219
2009q2,2009,2,24,.081690088
2009q3,2009,3,24,.093730144
2009q4,2009,4,24,.084680267
2010q1,2010,1,24,.091975838
2010q2,2010,2,24,.091382787
2010q3,2010,3,24,.094636321
2010q4,2010,4,24,.082919076
2011q1,2011,1,24,.082477197
2011q2,2011,2,24,.11341553
2011q3,2011,3,24,.085978284
2011q4,2011,4,24,.10019284
2012q1,2012,1,24,.114897
2012q2,2012,2,24,.082960829
2012q3,2012,3,24,.087211207
2012q4,2012,4,24,.094932996
2013q1,2013,1,24,.089004487
2013q2,2013,2,24,.098728634
2013q3,2013,3,24,.10752448
2013q4,2013,4,24,.091989405
2014q1,2014,1,24,.095935613
2014q2,2014,2,24,.11890353
2014q3,2014,3,24,.11968236
2014q4,2014,4,24,.12508297
2015q1,2015,1,24,.10498996
2015q2,2015,2,24,.14040115
2015q3,2015,3,24,.13108079
2015q4,2015,4,24,.068908796
2016q1,2016,1,24,.15348524
2016q2,2016,2,24,.1211796
2016q3,2016,3,24,.10050381
2016q4,2016,4,24,.15021321
2017q1,2017,1,24,.12994304
2017q2,2017,2,24,.080705822
2017q3,2017,3,24,.078220084
2017q4,2017,4,24,.095571071
2018q1,2018,1,24,.15417111
2018q2,2018,2,24,.14344431
2018q3,2018,3,24,.092907377
2018q4,2018,4,24,.13157454
